"descricao","rotulo","cod_configuracao","cod_medicao","cod_unidade_operacional","dt_registro_programada","status_liberacao","valor"
FILTROS,Filtro 2,1351,21332017,73,2020-10-14 09:00:00,R,0.3300
FILTROS,Filtro 3,1352,21332018,73,2020-10-14 09:00:00,R,0.3700
FILTROS,Filtro 4,1353,21332019,73,2020-10-14 09:00:00,R,0.4000
FILTROS,Filtro 5,1354,21332020,73,2020-10-14 09:00:00,R,0.2900
FILTROS,Filtro 6,1355,21332021,73,2020-10-14 09:00:00,R,0.4200
ÁGUA TRATADA,Cloro residual,1360,21332022,73,2020-10-14 09:00:00,R,1.8000
ENTRADA DA ETA,Vazão afluente,1324,21334388,73,2020-10-14 10:00:00,R,1424.0000
DOSAGENS,Dosagem Sulfato,1333,21334389,73,2020-10-14 10:00:00,R,81.3900
DOSAGENS,Dosagem Flúor,1342,21334390,73,2020-10-14 10:00:00,R,21.6200
RESERVATÓRIO,Nível,1325,21334391,73,2020-10-14 10:00:00,R,77.0000
DOSAGENS,Conc. Sulfato,1330,21334392,73,2020-10-14 10:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21334393,73,2020-10-14 10:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21334394,73,2020-10-14 10:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21334395,73,2020-10-14 10:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21334396,73,2020-10-14 10:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21334397,73,2020-10-14 10:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21334398,73,2020-10-14 10:00:00,R,32.0000
ÁGUA BRUTA,Turbidez,1344,21334399,73,2020-10-14 10:00:00,R,6.5200
ÁGUA BRUTA,pH,1345,21334400,73,2020-10-14 10:00:00,R,6.8000
ÁGUA BRUTA,Alcalinidade,1346,21334401,73,2020-10-14 10:00:00,R,15.5000
ÁGUA COAGULADA,Turbidez,1347,21334402,73,2020-10-14 10:00:00,R,7.2200
ÁGUA COAGULADA,pH,1348,21334403,73,2020-10-14 10:00:00,R,6.4500
COND. AMBIENTAIS,Temp. ar,1349,21334404,73,2020-10-14 10:00:00,R,25.7000
ÁGUA TRATADA,Cor,1356,21334405,73,2020-10-14 10:00:00,R,2.5000
ÁGUA TRATADA,Turbidez,1357,21334406,73,2020-10-14 10:00:00,R,0.2500
ÁGUA TRATADA,pH,1358,21334407,73,2020-10-14 10:00:00,R,7.1500
ÁGUA TRATADA,Alcalinidade,1359,21334408,73,2020-10-14 10:00:00,R,19.0000
ÁGUA TRATADA,Cloro residual,1360,21334409,73,2020-10-14 10:00:00,R,1.8500
ÁGUA TRATADA,Íon Flúor,1362,21334410,73,2020-10-14 10:00:00,R,0.7200
ÁGUA TRATADA,Alumínio,1363,21334411,73,2020-10-14 10:00:00,R,0.0100
ENTRADA DA ETA,Vazão afluente,1324,21334608,73,2020-10-14 11:00:00,R,2036.0000
DOSAGENS,Dosagem Sulfato,1333,21334609,73,2020-10-14 11:00:00,R,116.3700
DOSAGENS,Dosagem Flúor,1342,21334610,73,2020-10-14 11:00:00,R,30.9100
RESERVATÓRIO,Nível,1325,21334611,73,2020-10-14 11:00:00,R,72.0000
DOSAGENS,Conc. Sulfato,1330,21334612,73,2020-10-14 11:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21334613,73,2020-10-14 11:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21334614,73,2020-10-14 11:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21334615,73,2020-10-14 11:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21334616,73,2020-10-14 11:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21334617,73,2020-10-14 11:00:00,R,1.2038
FILTROS,Filtro 1,1350,21334618,73,2020-10-14 11:00:00,R,0.3900
FILTROS,Filtro 2,1351,21334619,73,2020-10-14 11:00:00,R,0.4200
FILTROS,Filtro 3,1352,21334620,73,2020-10-14 11:00:00,R,0.4100
FILTROS,Filtro 4,1353,21334621,73,2020-10-14 11:00:00,R,0.4500
FILTROS,Filtro 5,1354,21334622,73,2020-10-14 11:00:00,R,0.3800
FILTROS,Filtro 6,1355,21334623,73,2020-10-14 11:00:00,R,0.4700
ÁGUA TRATADA,Cloro residual,1360,21334624,73,2020-10-14 11:00:00,R,1.8000
ENTRADA DA ETA,Vazão afluente,1324,21336387,73,2020-10-14 12:00:00,R,2026.0000
DOSAGENS,Dosagem Sulfato,1333,21336388,73,2020-10-14 12:00:00,R,115.8000
DOSAGENS,Dosagem Flúor,1342,21336389,73,2020-10-14 12:00:00,R,30.7500
RESERVATÓRIO,Nível,1325,21336390,73,2020-10-14 12:00:00,R,74.0000
DOSAGENS,Conc. Sulfato,1330,21336391,73,2020-10-14 12:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21336392,73,2020-10-14 12:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21336393,73,2020-10-14 12:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21336394,73,2020-10-14 12:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21336395,73,2020-10-14 12:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21336396,73,2020-10-14 12:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21336397,73,2020-10-14 12:00:00,R,35.7000
ÁGUA BRUTA,Turbidez,1344,21336398,73,2020-10-14 12:00:00,R,7.5200
ÁGUA BRUTA,pH,1345,21336399,73,2020-10-14 12:00:00,R,6.7500
ÁGUA BRUTA,Alcalinidade,1346,21336400,73,2020-10-14 12:00:00,R,15.0000
ÁGUA COAGULADA,Turbidez,1347,21336401,73,2020-10-14 12:00:00,R,9.4200
ÁGUA COAGULADA,pH,1348,21336402,73,2020-10-14 12:00:00,R,6.4500
COND. AMBIENTAIS,Temp. ar,1349,21336403,73,2020-10-14 12:00:00,R,27.3000
ÁGUA TRATADA,Cor,1356,21336404,73,2020-10-14 12:00:00,R,2.5000
ÁGUA TRATADA,Turbidez,1357,21336405,73,2020-10-14 12:00:00,R,0.2700
ÁGUA TRATADA,pH,1358,21336406,73,2020-10-14 12:00:00,R,7.1500
ÁGUA TRATADA,Alcalinidade,1359,21336407,73,2020-10-14 12:00:00,R,19.0000
ÁGUA TRATADA,Cloro residual,1360,21336408,73,2020-10-14 12:00:00,R,1.8500
ÁGUA TRATADA,Íon Flúor,1362,21336409,73,2020-10-14 12:00:00,R,0.6700
ENTRADA DA ETA,Vazão afluente,1324,21338730,73,2020-10-14 13:00:00,R,2018.0000
DOSAGENS,Dosagem Sulfato,1333,21338731,73,2020-10-14 13:00:00,R,115.3400
DOSAGENS,Dosagem Flúor,1342,21338732,73,2020-10-14 13:00:00,R,30.6300
RESERVATÓRIO,Nível,1325,21338736,73,2020-10-14 13:00:00,R,75.0000
DOSAGENS,Conc. Sulfato,1330,21338738,73,2020-10-14 13:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21338740,73,2020-10-14 13:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21338742,73,2020-10-14 13:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21338744,73,2020-10-14 13:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21338746,73,2020-10-14 13:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21338748,73,2020-10-14 13:00:00,R,1.2038
FILTROS,Filtro 1,1350,21338757,73,2020-10-14 13:00:00,R,0.4200
FILTROS,Filtro 2,1351,21338758,73,2020-10-14 13:00:00,R,0.4500
FILTROS,Filtro 3,1352,21338759,73,2020-10-14 13:00:00,R,0.4700
FILTROS,Filtro 4,1353,21338760,73,2020-10-14 13:00:00,R,0.4400
FILTROS,Filtro 5,1354,21338761,73,2020-10-14 13:00:00,R,0.4000
FILTROS,Filtro 6,1355,21338762,73,2020-10-14 13:00:00,R,0.5000
ÁGUA TRATADA,Cloro residual,1360,21338769,73,2020-10-14 13:00:00,R,1.9100
ENTRADA DA ETA,Vazão afluente,1324,21338733,73,2020-10-14 14:00:00,R,2025.0000
DOSAGENS,Dosagem Sulfato,1333,21338734,73,2020-10-14 14:00:00,R,115.7400
DOSAGENS,Dosagem Flúor,1342,21338735,73,2020-10-14 14:00:00,R,30.7400
RESERVATÓRIO,Nível,1325,21338737,73,2020-10-14 14:00:00,R,76.0000
DOSAGENS,Conc. Sulfato,1330,21338739,73,2020-10-14 14:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21338741,73,2020-10-14 14:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21338743,73,2020-10-14 14:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21338745,73,2020-10-14 14:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21338747,73,2020-10-14 14:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21338749,73,2020-10-14 14:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21338750,73,2020-10-14 14:00:00,R,39.7000
ÁGUA BRUTA,Turbidez,1344,21338751,73,2020-10-14 14:00:00,R,8.3800
ÁGUA BRUTA,pH,1345,21338752,73,2020-10-14 14:00:00,R,6.7500
ÁGUA BRUTA,Alcalinidade,1346,21338753,73,2020-10-14 14:00:00,R,15.0000
ÁGUA COAGULADA,Turbidez,1347,21338754,73,2020-10-14 14:00:00,R,10.0000
ÁGUA COAGULADA,pH,1348,21338755,73,2020-10-14 14:00:00,R,6.4500
COND. AMBIENTAIS,Temp. ar,1349,21338756,73,2020-10-14 14:00:00,R,27.5000
ÁGUA TRATADA,Cor,1356,21338763,73,2020-10-14 14:00:00,R,3.0000
ÁGUA TRATADA,Turbidez,1357,21338764,73,2020-10-14 14:00:00,R,0.3300
ÁGUA TRATADA,pH,1358,21338765,73,2020-10-14 14:00:00,R,7.2000
ÁGUA TRATADA,Alcalinidade,1359,21338766,73,2020-10-14 14:00:00,R,19.5000
ÁGUA TRATADA,Cloro residual,1360,21338767,73,2020-10-14 14:00:00,R,1.9800
ÁGUA TRATADA,Íon Flúor,1362,21338768,73,2020-10-14 14:00:00,R,0.6700
ENTRADA DA ETA,Vazão afluente,1324,21340357,73,2020-10-14 15:00:00,R,2045.0000
DOSAGENS,Dosagem Sulfato,1333,21340360,73,2020-10-14 15:00:00,R,116.8900
DOSAGENS,Dosagem Flúor,1342,21340362,73,2020-10-14 15:00:00,R,31.0400
RESERVATÓRIO,Nível,1325,21340366,73,2020-10-14 15:00:00,R,78.0000
DOSAGENS,Conc. Sulfato,1330,21340368,73,2020-10-14 15:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21340370,73,2020-10-14 15:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21340372,73,2020-10-14 15:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21340374,73,2020-10-14 15:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21340376,73,2020-10-14 15:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21340378,73,2020-10-14 15:00:00,R,1.2038
FILTROS,Filtro 1,1350,21340506,73,2020-10-14 15:00:00,R,0.4400
FILTROS,Filtro 2,1351,21340507,73,2020-10-14 15:00:00,R,0.4100
FILTROS,Filtro 3,1352,21340508,73,2020-10-14 15:00:00,R,0.4200
FILTROS,Filtro 4,1353,21340509,73,2020-10-14 15:00:00,R,0.3900
FILTROS,Filtro 5,1354,21340510,73,2020-10-14 15:00:00,R,0.3200
FILTROS,Filtro 6,1355,21340511,73,2020-10-14 15:00:00,R,0.4400
ÁGUA TRATADA,Cloro residual,1360,21342068,73,2020-10-14 15:00:00,R,1.9000
ENTRADA DA ETA,Vazão afluente,1324,21340363,73,2020-10-14 16:00:00,R,2022.0000
DOSAGENS,Dosagem Sulfato,1333,21340364,73,2020-10-14 16:00:00,R,115.5700
DOSAGENS,Dosagem Flúor,1342,21340365,73,2020-10-14 16:00:00,R,30.6900
RESERVATÓRIO,Nível,1325,21340367,73,2020-10-14 16:00:00,R,79.0000
DOSAGENS,Conc. Sulfato,1330,21340369,73,2020-10-14 16:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21340371,73,2020-10-14 16:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21340373,73,2020-10-14 16:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21340375,73,2020-10-14 16:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21340377,73,2020-10-14 16:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21340379,73,2020-10-14 16:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21340499,73,2020-10-14 16:00:00,R,40.9000
ÁGUA BRUTA,Turbidez,1344,21340500,73,2020-10-14 16:00:00,R,8.4700
ÁGUA BRUTA,pH,1345,21340501,73,2020-10-14 16:00:00,R,6.7500
ÁGUA BRUTA,Alcalinidade,1346,21340502,73,2020-10-14 16:00:00,R,15.0000
ÁGUA COAGULADA,Turbidez,1347,21340503,73,2020-10-14 16:00:00,R,10.5000
ÁGUA COAGULADA,pH,1348,21340504,73,2020-10-14 16:00:00,R,6.4500
COND. AMBIENTAIS,Temp. ar,1349,21340505,73,2020-10-14 16:00:00,R,27.9000
ÁGUA TRATADA,Cor,1356,21340512,73,2020-10-14 16:00:00,R,3.0000
ÁGUA TRATADA,Turbidez,1357,21340513,73,2020-10-14 16:00:00,R,0.3600
ÁGUA TRATADA,pH,1358,21340514,73,2020-10-14 16:00:00,R,7.1000
ÁGUA TRATADA,Alcalinidade,1359,21340515,73,2020-10-14 16:00:00,R,19.0000
ÁGUA TRATADA,Cloro residual,1360,21340516,73,2020-10-14 16:00:00,R,1.8000
ÁGUA TRATADA,Íon Flúor,1362,21340517,73,2020-10-14 16:00:00,R,0.6400
ENTRADA DA ETA,Vazão afluente,1324,21342051,73,2020-10-14 17:00:00,R,2031.0000
DOSAGENS,Dosagem Sulfato,1333,21342052,73,2020-10-14 17:00:00,R,116.0900
DOSAGENS,Dosagem Flúor,1342,21342053,73,2020-10-14 17:00:00,R,30.8300
RESERVATÓRIO,Nível,1325,21342054,73,2020-10-14 17:00:00,R,78.0000
DOSAGENS,Conc. Sulfato,1330,21342055,73,2020-10-14 17:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21342056,73,2020-10-14 17:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21342057,73,2020-10-14 17:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21342058,73,2020-10-14 17:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21342059,73,2020-10-14 17:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21342060,73,2020-10-14 17:00:00,R,1.2038
FILTROS,Filtro 1,1350,21342061,73,2020-10-14 17:00:00,R,0.4700
FILTROS,Filtro 2,1351,21342062,73,2020-10-14 17:00:00,R,0.4900
FILTROS,Filtro 3,1352,21342063,73,2020-10-14 17:00:00,R,0.4500
FILTROS,Filtro 4,1353,21342064,73,2020-10-14 17:00:00,R,0.4400
FILTROS,Filtro 5,1354,21342065,73,2020-10-14 17:00:00,R,0.3800
FILTROS,Filtro 6,1355,21342066,73,2020-10-14 17:00:00,R,0.5200
ÁGUA TRATADA,Cloro residual,1360,21342067,73,2020-10-14 17:00:00,R,1.8000
ENTRADA DA ETA,Vazão afluente,1324,21343769,73,2020-10-14 18:00:00,R,2012.0000
DOSAGENS,Dosagem Sulfato,1333,21343770,73,2020-10-14 18:00:00,R,115.0000
DOSAGENS,Dosagem Flúor,1342,21343771,73,2020-10-14 18:00:00,R,30.5400
RESERVATÓRIO,Nível,1325,21343772,73,2020-10-14 18:00:00,R,74.0000
DOSAGENS,Conc. Sulfato,1330,21343773,73,2020-10-14 18:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21343774,73,2020-10-14 18:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21343775,73,2020-10-14 18:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21343776,73,2020-10-14 18:00:00,R,20.0000
DOSAGENS,Conc. Flúor,1340,21343777,73,2020-10-14 18:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21343778,73,2020-10-14 18:00:00,R,1.2038
ÁGUA BRUTA,Cor,1343,21347347,73,2020-10-14 18:00:00,R,37.8000
ÁGUA BRUTA,Turbidez,1344,21347348,73,2020-10-14 18:00:00,R,7.1200
ÁGUA BRUTA,pH,1345,21347349,73,2020-10-14 18:00:00,R,6.8500
ÁGUA BRUTA,Alcalinidade,1346,21347350,73,2020-10-14 18:00:00,R,14.5000
ÁGUA COAGULADA,Turbidez,1347,21347351,73,2020-10-14 18:00:00,R,8.1000
ÁGUA COAGULADA,pH,1348,21347352,73,2020-10-14 18:00:00,R,6.4000
COND. AMBIENTAIS,Temp. ar,1349,21347353,73,2020-10-14 18:00:00,R,25.8000
ÁGUA TRATADA,Turbidez,1357,21347354,73,2020-10-14 18:00:00,R,0.4000
ÁGUA TRATADA,Cor,1356,21347355,73,2020-10-14 18:00:00,R,2.6000
ÁGUA TRATADA,pH,1358,21347356,73,2020-10-14 18:00:00,R,7.0500
ÁGUA TRATADA,Alcalinidade,1359,21347357,73,2020-10-14 18:00:00,R,17.5000
ÁGUA TRATADA,Cloro residual,1360,21347358,73,2020-10-14 18:00:00,R,1.9600
ÁGUA TRATADA,Íon Flúor,1362,21347359,73,2020-10-14 18:00:00,R,0.6600
ENTRADA DA ETA,Vazão afluente,1324,21345231,73,2020-10-14 19:00:00,R,1661.0000
DOSAGENS,Dosagem Sulfato,1333,21345232,73,2020-10-14 19:00:00,R,94.9400
DOSAGENS,Dosagem Flúor,1342,21345233,73,2020-10-14 19:00:00,R,25.2100
RESERVATÓRIO,Nível,1325,21345234,73,2020-10-14 19:00:00,R,71.0000
DOSAGENS,Conc. Sulfato,1330,21345235,73,2020-10-14 19:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21345240,73,2020-10-14 19:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21345245,73,2020-10-14 19:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21345250,73,2020-10-14 19:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21345255,73,2020-10-14 19:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21345260,73,2020-10-14 19:00:00,R,1.2038
FILTROS,Filtro 1,1350,21347360,73,2020-10-14 19:00:00,R,0.4000
FILTROS,Filtro 2,1351,21347361,73,2020-10-14 19:00:00,R,0.4500
FILTROS,Filtro 3,1352,21347362,73,2020-10-14 19:00:00,R,0.4000
FILTROS,Filtro 4,1353,21347363,73,2020-10-14 19:00:00,R,0.4200
FILTROS,Filtro 5,1354,21347364,73,2020-10-14 19:00:00,R,0.4400
FILTROS,Filtro 6,1355,21347365,73,2020-10-14 19:00:00,R,0.4600
ÁGUA TRATADA,Cloro residual,1360,21347366,73,2020-10-14 19:00:00,R,1.8900
DOSAGENS,Conc. Sulfato,1330,21345236,73,2020-10-14 20:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21345241,73,2020-10-14 20:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21345246,73,2020-10-14 20:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21345251,73,2020-10-14 20:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21345256,73,2020-10-14 20:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21345261,73,2020-10-14 20:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21346039,73,2020-10-14 20:00:00,R,1542.0000
DOSAGENS,Dosagem Sulfato,1333,21346040,73,2020-10-14 20:00:00,R,88.1400
DOSAGENS,Dosagem Flúor,1342,21346041,73,2020-10-14 20:00:00,R,23.4100
RESERVATÓRIO,Nível,1325,21346042,73,2020-10-14 20:00:00,R,70.0000
ÁGUA BRUTA,Cor,1343,21347334,73,2020-10-14 20:00:00,R,37.2000
ÁGUA BRUTA,Turbidez,1344,21347335,73,2020-10-14 20:00:00,R,7.0500
ÁGUA BRUTA,pH,1345,21347336,73,2020-10-14 20:00:00,R,6.8500
ÁGUA BRUTA,Alcalinidade,1346,21347337,73,2020-10-14 20:00:00,R,14.1000
ÁGUA COAGULADA,Turbidez,1347,21347338,73,2020-10-14 20:00:00,R,7.8800
ÁGUA COAGULADA,pH,1348,21347339,73,2020-10-14 20:00:00,R,6.4100
ÁGUA TRATADA,Turbidez,1357,21347340,73,2020-10-14 20:00:00,R,0.4400
ÁGUA TRATADA,Cor,1356,21347341,73,2020-10-14 20:00:00,R,2.4000
ÁGUA TRATADA,pH,1358,21347342,73,2020-10-14 20:00:00,R,7.0100
ÁGUA TRATADA,Alcalinidade,1359,21347343,73,2020-10-14 20:00:00,R,17.7000
ÁGUA TRATADA,Cloro residual,1360,21347344,73,2020-10-14 20:00:00,R,1.9200
ÁGUA TRATADA,Íon Flúor,1362,21347345,73,2020-10-14 20:00:00,R,0.6800
COND. AMBIENTAIS,Temp. ar,1349,21347346,73,2020-10-14 20:00:00,R,25.4000
DOSAGENS,Conc. Sulfato,1330,21345237,73,2020-10-14 21:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21345242,73,2020-10-14 21:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21345247,73,2020-10-14 21:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21345252,73,2020-10-14 21:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21345257,73,2020-10-14 21:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21345262,73,2020-10-14 21:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21346863,73,2020-10-14 21:00:00,R,1508.0000
DOSAGENS,Dosagem Sulfato,1333,21346864,73,2020-10-14 21:00:00,R,86.1900
DOSAGENS,Dosagem Flúor,1342,21346865,73,2020-10-14 21:00:00,R,22.8900
RESERVATÓRIO,Nível,1325,21346866,73,2020-10-14 21:00:00,R,67.0000
FILTROS,Filtro 1,1350,21347367,73,2020-10-14 21:00:00,R,0.3800
FILTROS,Filtro 2,1351,21347368,73,2020-10-14 21:00:00,R,0.4000
FILTROS,Filtro 3,1352,21347369,73,2020-10-14 21:00:00,R,0.3300
FILTROS,Filtro 4,1353,21347370,73,2020-10-14 21:00:00,R,0.4000
FILTROS,Filtro 5,1354,21347371,73,2020-10-14 21:00:00,R,0.4200
FILTROS,Filtro 6,1355,21347372,73,2020-10-14 21:00:00,R,0.4900
ÁGUA TRATADA,Cloro residual,1360,21347373,73,2020-10-14 21:00:00,R,1.8700
DOSAGENS,Conc. Sulfato,1330,21345238,73,2020-10-14 22:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21345243,73,2020-10-14 22:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21345248,73,2020-10-14 22:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21345253,73,2020-10-14 22:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21345258,73,2020-10-14 22:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21345263,73,2020-10-14 22:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21347786,73,2020-10-14 22:00:00,R,1371.0000
DOSAGENS,Dosagem Sulfato,1333,21347787,73,2020-10-14 22:00:00,R,78.3600
DOSAGENS,Dosagem Flúor,1342,21347788,73,2020-10-14 22:00:00,R,20.8100
RESERVATÓRIO,Nível,1325,21347789,73,2020-10-14 22:00:00,R,63.0000
ÁGUA BRUTA,Cor,1343,21347790,73,2020-10-14 22:00:00,R,34.1000
ÁGUA BRUTA,Turbidez,1344,21347791,73,2020-10-14 22:00:00,R,6.8200
ÁGUA BRUTA,pH,1345,21347792,73,2020-10-14 22:00:00,R,6.8500
ÁGUA BRUTA,Alcalinidade,1346,21347793,73,2020-10-14 22:00:00,R,14.5000
ÁGUA COAGULADA,Turbidez,1347,21347794,73,2020-10-14 22:00:00,R,7.6300
ÁGUA COAGULADA,pH,1348,21347795,73,2020-10-14 22:00:00,R,6.4200
COND. AMBIENTAIS,Temp. ar,1349,21347796,73,2020-10-14 22:00:00,R,25.0000
ÁGUA TRATADA,Turbidez,1357,21347797,73,2020-10-14 22:00:00,R,0.4000
ÁGUA TRATADA,Cor,1356,21347798,73,2020-10-14 22:00:00,R,2.2000
ÁGUA TRATADA,pH,1358,21347799,73,2020-10-14 22:00:00,R,7.0000
ÁGUA TRATADA,Alcalinidade,1359,21347800,73,2020-10-14 22:00:00,R,17.3000
ÁGUA TRATADA,Cloro residual,1360,21347801,73,2020-10-14 22:00:00,R,1.9600
ÁGUA TRATADA,Íon Flúor,1362,21347802,73,2020-10-14 22:00:00,R,0.7000
DOSAGENS,Conc. Sulfato,1330,21345239,73,2020-10-14 23:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21345244,73,2020-10-14 23:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21345249,73,2020-10-14 23:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21345254,73,2020-10-14 23:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21345259,73,2020-10-14 23:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21345264,73,2020-10-14 23:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21348631,73,2020-10-14 23:00:00,R,1364.0000
DOSAGENS,Dosagem Sulfato,1333,21348632,73,2020-10-14 23:00:00,R,77.9600
DOSAGENS,Dosagem Flúor,1342,21348633,73,2020-10-14 23:00:00,R,20.7100
RESERVATÓRIO,Nível,1325,21348634,73,2020-10-14 23:00:00,R,62.0000
FILTROS,Filtro 1,1350,21348635,73,2020-10-14 23:00:00,R,0.3500
FILTROS,Filtro 2,1351,21348636,73,2020-10-14 23:00:00,R,0.3800
FILTROS,Filtro 3,1352,21348637,73,2020-10-14 23:00:00,R,0.3000
FILTROS,Filtro 4,1353,21348638,73,2020-10-14 23:00:00,R,0.3300
FILTROS,Filtro 5,1354,21348639,73,2020-10-14 23:00:00,R,0.3500
FILTROS,Filtro 6,1355,21348640,73,2020-10-14 23:00:00,R,0.3600
ÁGUA TRATADA,Cloro residual,1360,21348641,73,2020-10-14 23:00:00,R,1.9800
ENTRADA DA ETA,Vazão afluente,1324,21349743,73,2020-10-15 00:00:00,R,1458.0000
DOSAGENS,Dosagem Sulfato,1333,21349744,73,2020-10-15 00:00:00,R,83.3300
DOSAGENS,Dosagem Flúor,1342,21349745,73,2020-10-15 00:00:00,R,22.1300
RESERVATÓRIO,Nível,1325,21349746,73,2020-10-15 00:00:00,R,61.0000
DOSAGENS,Conc. Sulfato,1330,21349747,73,2020-10-15 00:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21349754,73,2020-10-15 00:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21349761,73,2020-10-15 00:00:00,R,7.0000
DOSAGENS,Cloro Pós,1339,21349768,73,2020-10-15 00:00:00,R,16.0000
DOSAGENS,Conc. Flúor,1340,21349775,73,2020-10-15 00:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21349782,73,2020-10-15 00:00:00,R,1.2038
TELEMETRIA,Água bruta,1364,21349789,73,2020-10-15 00:00:00,R,41104592.0000
TELEMETRIA,Água tratada,1365,21349790,73,2020-10-15 00:00:00,R,39144665.0000
ÁGUA BRUTA,Cor,1343,21349967,73,2020-10-15 00:00:00,R,33.4000
ÁGUA BRUTA,Turbidez,1344,21349968,73,2020-10-15 00:00:00,R,6.3800
ÁGUA BRUTA,pH,1345,21349969,73,2020-10-15 00:00:00,R,6.8500
